티커,종가,시가총액,거래량,거래대금,상장주식수,date
092130,14190,170898684000,4727,67416450,12043600,20230731
048910,13580,170822086680,53766,725315150,12578946,20230731
274090,13350,170671806750,69162,918015220,12784405,20230731
023900,13540,170604000000,53626,721401450,12600000,20230731
073490,22400,170326150400,18128,406247500,7603846,20230731
259630,13800,169497147600,231423,3189399040,12282402,20230731
270660,13900,169459653800,93522,1284541490,12191342,20230731
086960,2030,169146130510,1845355,3733077762,83323217,20230731
048870,2045,169138563480,209525,423166883,82708344,20230731
053580,12400,169089475200,11535,142661090,13636248,20230731
092870,15560,168807281320,138971,2160587510,10848797,20230731
168360,15850,168709650700,162247,2567120250,10644142,20230731
357580,15030,168337142280,62361,918945610,11200076,20230731
382800,22400,168044867200,133727,2933954850,7502003,20230731
029480,3480,166649860680,1514622,5293820565,47887891,20230731
006910,3385,166304454240,259832,879323385,49129824,20230731
068930,5890,165807864490,20616,119993980,28150741,20230731
377030,8410,164591117620,115426,965860470,19570882,20230731
408900,30600,164032830000,25385,774332650,5360550,20230731
079940,12070,163375705880,19393,233985720,13535684,20230731
162300,3900,161738389800,513192,1973532085,41471382,20230731
300120,7760,161439133120,593394,4496386900,20804012,20230731
160980,14710,160695614530,81045,1191849210,10924243,20230731
067990,4990,160585934500,68330,340612555,32181550,20230731
023910,26750,160500000000,14219,379934250,6000000,20230731
310200,3550,160412628800,177152,628362545,45186656,20230731
366030,7090,160364101500,86674,610664580,22618350,20230731
302430,16250,159789630000,50448,813962710,9833208,20230731
263600,10030,159781009300,142129,1419526640,15930310,20230731
038880,541,159470110150,1365404,738996326,294769150,20230731
010170,2140,159453895240,400406,852091895,74511166,20230731
254120,5400,159016570200,2205162,11919900760,29447513,20230731
090850,6680,158625691480,57481,382562690,23746361,20230731
377480,25850,158551828050,976785,24971314600,6133533,20230731
203650,3130,158396010020,237201,733883085,50605754,20230731
216050,12250,157329469500,51484,639280470,12843222,20230731
207760,2100,157026181200,451111,938049130,74774372,20230731
047560,13780,156871960960,229240,3118799060,11384032,20230731
082800,650,156688075050,703702,456378173,241058577,20230731
234340,16530,156258090000,12062,198075710,9453000,20230731
078140,14090,156209898110,5487117,77361376130,11086579,20230731
012700,5900,156032196500,28822,170262450,26446135,20230731
348350,15310,155910916000,22313,329848210,10183600,20230731
104540,12220,155895061400,37863,458766730,12757370,20230731
080220,4525,155853819325,508461,2314268320,34442833,20230731
236200,21650,155734360450,24064,516834000,7193273,20230731
064820,5030,155435691840,62772,314430845,30901728,20230731
090470,8880,155192154720,107914,965780440,17476594,20230731
052260,10340,155100000000,21247,219643750,15000000,20230731
115160,3520,154774836480,147352,518303420,43970124,20230731
211050,15030,154447678800,22536,340133710,10275960,20230731
023600,9530,154100100000,24442,231781640,16170000,20230731
046210,4795,154095284700,234495,1104303125,32136660,20230731
049180,3585,153454939125,967380,3565994970,42804725,20230731
417500,4680,153432601920,1699995,8222195310,32784744,20230731
291230,3505,153258056255,193942,673541460,43725551,20230731
333620,14510,153172551440,43552,623243400,10556344,20230731
175140,10370,152793135500,102322,1057456010,14734150,20230731
347770,19500,152461023000,106588,2059717030,7818514,20230731
194700,8120,152289365760,28701,233690700,18754848,20230731
241790,15200,152040036800,56731,853838560,10002634,20230731
060560,1190,151926734750,172365,205517858,127669525,20230731
033310,3765,151888499715,88239,324492960,40342231,20230731
267320,3760,151657137200,736475,2747873220,40334345,20230731
200470,3575,151444482475,282476,1019367730,42362093,20230731
337930,5170,151308265130,500415,2608054530,29266589,20230731
037370,17490,150850760280,378386,6561595730,8624972,20230731
317830,15780,150432870300,427905,6629559370,9533135,20230731
065560,5770,150366921250,0,0,26060125,20230731
036710,3105,150127200225,97615,305546660,48350145,20230731
405100,12510,149971231080,25461,318046990,11988108,20230731
006620,5260,149725857920,26025,136153910,28464992,20230731
317870,18000,149538042000,36140,645558210,8307669,20230731
036630,550,148500000000,819132,438066979,270000000,20230731
082660,1763,147960573639,14520879,25370066595,83925453,20230731
124560,3850,147903848400,169345,646714925,38416584,20230731
111710,7180,147821840000,7144,50691230,20588000,20230731
067080,7850,146140702500,31629,247450630,18616650,20230731
086670,15960,145637777040,50263,799018000,9125174,20230731
054780,7450,145631057850,50404,369818920,19547793,20230731
053700,6380,145095210480,241740,1536337470,22742196,20230731
432430,9130,144540262020,7074415,65891351890,15831354,20230731
368770,4395,144394318875,353813,1532403575,32854225,20230731
067290,2970,143828715690,171878,506973195,48427177,20230731
052710,9830,143666521470,35264,348139870,14615109,20230731
205100,3945,143528066985,177256,690369125,36382273,20230731
241840,15040,143481509760,65467,973290120,9539994,20230731
411080,9500,143404761000,50592,476207110,15095238,20230731
049720,10000,143000000000,71832,716325460,14300000,20230731
078940,3135,142986346800,836007,2570793650,45609680,20230731
149980,9310,142794759730,321728,3028864120,15337783,20230731
065680,14980,142759400000,35407,530503720,9530000,20230731
126880,6150,142710153450,203357,1248603360,23204903,20230731
106080,9610,142021730960,16495,159315300,14778536,20230731
950190,10440,141774072480,13231,137195530,13579892,20230731
019550,873,141484119975,275959,241842299,162066575,20230731
362320,6880,141392875200,79799,554303730,20551290,20230731
363260,877,141038128819,1261645,1094974912,160818847,20230731
065660,14420,140326398660,11362,163002600,9731373,20230731
361570,4900,140312925900,156304,775121985,28635291,20230731
140070,3785,139999580000,106034,407427745,36988000,20230731
112290,13780,139323310100,169328,2367631000,10110545,20230731
010470,11630,139269831500,107791,1261316510,11975050,20230731
039340,6050,139150000000,82225,495195150,23000000,20230731
084730,12510,138978894240,271840,3485525920,11109424,20230731
199820,12480,138652800000,52509,651003720,11110000,20230731
317240,1460,137893532500,1217619,1811224179,94447625,20230731
058630,7030,137393455310,98002,688937010,19543877,20230731
060230,4040,137383634000,397422,1601643995,34005850,20230731
155650,7050,137294223900,564830,3953983680,19474358,20230731
236810,8070,136991687820,430601,3472631250,16975426,20230731
245620,1588,136589474524,382222,601003275,86013523,20230731
412350,15930,136547419950,1343707,21830212910,8571715,20230731
347890,8110,136233434440,56761,463570760,16798204,20230731
066700,4185,135905510475,71853,299078630,32474435,20230731
096630,1992,135676349064,4445408,8770720067,68110617,20230731
026150,7730,135633138630,56701,432636410,17546331,20230731
127980,11910,135371823120,16294,194690440,11366232,20230731
138610,13590,135322139610,29440,401975740,9957479,20230731
054050,8430,135137629230,21983,184452790,16030561,20230731
105330,11100,134702740200,36032,392935210,12135382,20230731
138080,12670,134607283650,17908,226468810,10624095,20230731
264450,13120,134423662720,9830,129770640,10245706,20230731
068790,5470,134414643670,56692,310611010,24573061,20230731
263050,3650,134184420750,90680,326685020,36762855,20230731
071200,5500,134180519000,51885,285334670,24396458,20230731
377450,7740,134134200000,229736,1800324140,17330000,20230731
109740,4945,133638179950,28545,140681455,27024910,20230731
061250,2005,133398316130,116876,233496689,66532826,20230731
014470,2215,133015755900,76265,166841310,60052260,20230731
041590,1015,133005785745,256673,259412837,131040183,20230731
255440,10180,132930440000,30167,305215770,13058000,20230731
391710,3200,132810310400,107087,341048745,41503222,20230731
396300,5010,132712395000,187294,937842145,26489500,20230731
041930,8390,132562000000,51247,428206100,15800000,20230731
099750,19370,132389611120,13834,268067670,6834776,20230731
003100,20000,132000000000,55960,1116978460,6600000,20230731
333430,4295,131971378365,587706,2525816350,30726747,20230731
234300,4780,131604116760,365804,1744166885,27532242,20230731
376180,7140,131496366120,303063,2139121390,18416858,20230731
085670,5340,130567063740,157390,837262030,24450761,20230731
217190,14880,130485309120,96072,1441378180,8769174,20230731
173130,11000,130464730000,152707,1700466830,11860430,20230731
038390,15090,129615253200,28282,426400850,8589480,20230731
069540,4865,129071621980,1136772,5355162575,26530652,20230731
226400,6320,129058198320,397653,2497650590,20420601,20230731
203400,6660,129032045460,71353,482180670,19374181,20230731
389470,15310,128689062360,2157102,33473532300,8405556,20230731
361390,17100,128263491900,50403,864875500,7500789,20230731
253840,7830,128183011650,221966,1733868980,16370755,20230731
307930,8210,128158100000,922668,7330725980,15610000,20230731
007330,8490,128052972000,10650,90027070,15082800,20230731
408920,3000,127957365000,25164,75677535,42652455,20230731
274400,16340,127775956840,435493,7150568900,7819826,20230731
183490,1501,127683408562,211695,318311580,85065562,20230731
041440,7120,127561521280,94718,667559660,17915944,20230731
066670,6820,127478880760,174843,1190022940,18691918,20230731
074430,1451,127436750644,70965,103277058,87826844,20230731
061040,3970,127394358230,120582,473043620,32089259,20230731
306620,3045,127017933315,82269,248800765,41713607,20230731
196490,3900,126894183000,219616,859589360,32536970,20230731
046140,5900,126634974500,436312,2605559020,21463555,20230731
049080,1487,126221536989,488941,722989889,84883347,20230731
241770,12370,126082956800,6002,73988120,10192640,20230731
251120,14450,125652865000,53217,768825780,8695700,20230731
094850,8970,125580000000,42421,384005540,14000000,20230731
033230,3200,125489216000,901773,2878513485,39215380,20230731
261780,4700,125377961400,74481,347075445,26676162,20230731
170030,8150,125021000000,104010,843811640,15340000,20230731
052330,8020,124907907040,21496,171553090,15574552,20230731
051160,8060,124723905800,282807,2299675660,15474430,20230731
060310,2565,124496486730,191820,488109490,48536642,20230731
263860,13180,124479828000,42710,563496010,9444600,20230731
120240,17300,124393764300,25142,432750170,7190391,20230731
054800,12000,124173072000,1907,22923190,10347756,20230731
054670,8650,124170058000,22156,190101860,14354920,20230731
288620,17790,124162031640,35559,627175670,6979316,20230731
037460,7580,123694396760,25352,191266660,16318522,20230731
353810,3615,123603067800,47564,169833510,34191720,20230731
271830,4290,123221009340,84660,364080320,28722846,20230731
438700,11330,123152568000,1480064,17090606950,10869600,20230731
088800,2740,123097440020,169016,456564720,44926073,20230731
234690,6920,122845749920,13694,94239590,17752276,20230731
073560,1774,122827578682,171099,302435081,69237643,20230731
217500,3855,122635260000,190161,729975225,31812000,20230731
072870,10280,122547458520,6096,62441320,11920959,20230731
389140,11140,122531477900,64348,707161450,10999235,20230731
263690,10800,122316588000,8013,86326680,11325610,20230731
058400,923,122232631560,146680,134416634,132429720,20230731
353590,9490,122189159300,38760,369179010,12875570,20230731
232680,9750,121916281500,77384,754856980,12504234,20230731
033170,1421,121819941299,803724,1154264818,85728319,20230731
023440,2495,121377865285,1561104,3838568095,48648443,20230731
260930,6250,120884943750,12526,77942390,19341591,20230731
321370,4660,120870660600,4616953,22512485830,25937910,20230731
215090,1505,120843123170,0,0,80294434,20230731
041520,9910,120790314300,680153,7077439840,12188730,20230731
178780,8650,120790286750,0,0,13964195,20230731
108380,12600,120548395800,19331,243876090,9567333,20230731
417840,16920,120503394000,98314,1678732280,7121950,20230731
036120,3380,119990000000,329266,1111579425,35500000,20230731
065450,4180,119768704000,135177,564699045,28652800,20230731
141000,9880,119693334800,170309,1700026040,12114710,20230731
264660,13980,119620457160,58231,822647560,8556542,20230731
005710,5940,119023344000,23590,139900620,20037600,20230731
140670,12780,118894129200,123942,1581754480,9303140,20230731
206400,3965,118719110120,121887,481277270,29941768,20230731
129920,8630,118360907390,81142,695801030,13715053,20230731
005990,8620,118251780480,3184,27503960,13718304,20230731
424980,19940,118022666600,144110,2903068220,5918890,20230731
039860,4400,117953558800,89793,393302960,26807627,20230731
218150,5840,117758980560,361100,2090035200,20164209,20230731
035610,4300,117587787100,41120,175774375,27345997,20230731
067570,3580,117512468960,155657,554586020,32824712,20230731
047820,5400,117248590800,0,0,21712702,20230731
068050,4225,117007471100,482901,1985149345,27694076,20230731
053450,7900,116863143700,124781,961668240,14792803,20230731
007820,5830,116797905180,71143,415939280,20033946,20230731
067370,9450,116363094750,9851,91735720,12313555,20230731
053280,4645,116125000000,38096,176133495,25000000,20230731
276040,9310,116010271440,97361,894429310,12460824,20230731
053260,6190,115876800000,39369,242478380,18720000,20230731
086040,7250,115697290750,244070,1778374150,15958247,20230731
080000,3370,115668071900,320516,1054813835,34322870,20230731
308080,6060,115646979600,32712,195954350,19083660,20230731
102370,4250,115490073750,51740,216096875,27174135,20230731
105740,11890,115106055570,401711,4807032500,9680913,20230731
246720,8920,115103903000,102603,909387930,12904025,20230731
128660,4640,115087632160,99875,457265960,24803369,20230731
417970,17940,114756798000,42379,749289580,6396700,20230731
309930,5390,114644168100,926282,4829120150,21269790,20230731
092460,6700,114634856000,33260,220664730,17109680,20230731
307870,3485,114104841925,706997,2449573655,32741705,20230731
066590,2920,114093463680,139139,400430455,39073104,20230731
066620,15190,113925000000,5436,83000890,7500000,20230731
100700,2600,113880000000,48089,124986950,43800000,20230731
290720,8490,113791962420,17076,143033620,13403058,20230731
950200,5910,113625973230,20697,120642960,19226053,20230731
048430,9860,113587200000,91024,885979000,11520000,20230731
405000,5880,113331378720,200146,1176767740,19274044,20230731
352910,9310,113266325830,35523,328639050,12166093,20230731
302550,18390,112686858240,41131,766163610,6127616,20230731
072020,11310,112647600000,40483,455235850,9960000,20230731
080580,6370,112617128260,626746,3948617250,17679298,20230731
021320,5260,112564000000,11798,62131740,21400000,20230731
195990,404,112025047284,779066,314101655,277289721,20230731
071670,11200,112000000000,72333,806055870,10000000,20230731
024910,3125,111934390625,211043,656172790,35819005,20230731
009300,17550,111793500000,11209,194263090,6370000,20230731
304840,8930,111650780910,35834,317145400,12502887,20230731
093190,5800,111585649000,19148,110144310,19238905,20230731
095190,2620,111562316940,356850,929961285,42581037,20230731
294630,5000,111544460000,18371752,95076685050,22308892,20230731
348080,2890,111528510200,472140,1372303790,38591180,20230731
000440,17910,111527898300,15313,273583970,6227130,20230731
040420,7110,111467394720,41539,294687650,15677552,20230731
417790,10100,111096465000,104909,1040132320,10999650,20230731
222040,5360,110566080000,23023,123711130,20628000,20230731
093920,5940,110484000000,32216,190108410,18600000,20230731
101930,11820,110300753100,12192,144213200,9331705,20230731
065530,2085,110213100000,119715,247646690,52860000,20230731
355150,2995,109820081965,423290,1267841195,36667807,20230731
050110,1485,109628815230,316624,469081088,73824118,20230731
046120,4050,109628737200,166987,671477815,27068824,20230731
356680,4030,109360034550,585394,2356055140,27136485,20230731
305090,6990,109300281360,49357,344668230,15636664,20230731
256630,1884,109266483648,56079,103590206,57997072,20230731
170790,15900,109015647000,31992,501760920,6856330,20230731
311690,18520,108873005440,20968,384721940,5878672,20230731
019010,2250,108450000000,100254,224976110,48200000,20230731
407400,8890,108241003990,191778,1677468850,12175591,20230731
265560,10090,107863916200,17606,177259950,10690180,20230731
109860,11850,107835000000,100071,1175123360,9100000,20230731
096350,657,107590982913,7005104,4645205001,163761009,20230731
217730,2830,107364327750,71994,203824755,37937925,20230731
284620,3845,107361612620,63030,246500190,27922396,20230731
128540,4015,107162196900,99303,400151440,26690460,20230731
234100,1970,107058168560,129130,254109370,54344248,20230731
159580,5340,106974276240,29251,156241770,20032636,20230731
160600,3100,106895911200,0,0,34482552,20230731
104620,6740,106775929240,62926,423612230,15842126,20230731
049960,11340,106596000000,6603,74126030,9400000,20230731
289080,2000,106468000000,141918,284714548,53234000,20230731
001540,8160,106426147200,11297,92119430,13042420,20230731
089850,14250,106258459500,291235,4122252990,7456734,20230731
097800,1780,106060402880,913740,1639609681,59584496,20230731
306040,10720,105761676160,35040,373056130,9865828,20230731
037950,1252,105728293788,413920,517880705,84447519,20230731
301300,8580,105575046720,99176,829527540,12304784,20230731
090410,2290,105532577550,724268,1645592870,46084095,20230731
086710,8630,105314306400,89869,767719480,12203280,20230731
340810,10170,105237746370,130178,1308375040,10347861,20230731
021080,2190,105120000000,75936,164716900,48000000,20230731
187870,14910,104915840190,17649,265024060,7036609,20230731
186230,9660,104523016080,46509,447060960,10820188,20230731
011320,5400,104331753000,35571,191005990,19320695,20230731
052420,1420,104068798120,180736,253259450,73287886,20230731
192250,1470,103886747790,510624,745734704,70671257,20230731
073010,2865,103690816305,206317,581859035,36192257,20230731
405920,16100,103668511800,105221,1676647090,6439038,20230731
376980,10930,103361687280,17079,184265150,9456696,20230731
054930,34450,103350000000,67900,2333015500,3000000,20230731
327260,12230,103138415130,160608,1934908820,8433231,20230731
173940,6700,103051085300,12815,85471920,15380759,20230731
263700,5300,102895260000,55241,289304700,19414200,20230731
378800,4455,102781443105,2472306,11293410190,23071031,20230731
293580,1072,102665440000,289704,309463801,95770000,20230731
076080,4540,102577468240,265612,1201341735,22594156,20230731
009780,5820,102432000000,61793,361521050,17600000,20230731
322780,2700,102418055100,648356,1698518585,37932613,20230731
024880,5120,102330480640,92518,468194600,19986422,20230731
043650,5730,102328081920,25558,145515230,17858304,20230731
200230,913,102147766589,145775,132220525,111881453,20230731
078130,800,102093978400,0,0,127617473,20230731
088290,4190,101753056410,169753,697470070,24284739,20230731
019590,938,101658414858,119272,111314032,108377841,20230731
051490,7140,101388000000,78068,559060450,14200000,20230731
189980,2525,101348013175,172864,430796280,40137827,20230731
082850,2090,101232448020,129653,269120325,48436578,20230731
037440,7270,101216393250,84975,614275110,13922475,20230731
304360,8960,101203880960,99539,884918120,11295076,20230731
156100,7540,101078668860,693341,5076581350,13405659,20230731
011370,1000,100894865000,138879,138716368,100894865,20230731
950110,4190,100780142600,8378,35021395,24052540,20230731
043910,1236,100594968540,1637306,2022028669,81387515,20230731
041920,6280,100480000000,372040,2342848060,16000000,20230731
013990,3055,100471422480,103411,315181255,32887536,20230731
214270,3020,100416398260,212001,639679850,33250463,20230731
027050,2510,100400000000,57655,145367515,40000000,20230731
205500,2155,100306754990,63138,134492175,46546058,20230731
089790,9720,100266786360,120849,1180256900,10315513,20230731
115180,8060,99992811360,15329,122083700,12406056,20230731
122310,6870,99984908280,14690,100409430,14553844,20230731
059210,4190,99983250690,389888,1630769020,23862351,20230731
027580,1688,99897998952,1139182,1926973277,59181279,20230731
288330,4965,99606290850,55047,267805650,20061690,20230731
347000,3010,99344977760,208382,630219995,33004976,20230731
123420,8650,99214133300,28505,242195780,11469842,20230731
049520,4545,99012534120,421372,1921176280,21784936,20230731
290090,13410,98878500900,12966,172797420,7373490,20230731
039290,11370,98850529860,44301,497279930,8693978,20230731
241690,3940,98545566100,44807,175978520,25011565,20230731
153710,6710,98435418180,10999,74399870,14669958,20230731
263770,4145,98237212940,83689,345003090,23700172,20230731
032850,5900,98077428700,45168,265245800,16623293,20230731
065130,6130,97934455410,30162,183955340,15976257,20230731
078890,5770,97926414730,44114,252984030,16971649,20230731
122350,2550,97765541400,571870,1463585555,38339428,20230731
317850,11740,97728690800,70745,821748440,8324420,20230731
225190,9620,97639998560,10821,103771850,10149688,20230731
377220,6870,97244850000,11252,77863430,14155000,20230731
066410,1153,96978744678,0,0,84109926,20230731
053980,5460,96903435720,56111,302908220,17747882,20230731
060900,4025,96849779425,446709,1760545710,24062057,20230731
309960,4170,96815886630,39107,162525955,23217239,20230731
269620,889,96529897618,0,0,108582562,20230731
307180,3775,96124108500,90152,336423025,25463340,20230731
011560,9120,96033600000,23005,209681820,10530000,20230731
200350,14830,95996132320,42861,632105630,6473104,20230731
134580,4350,95812086450,132704,594530335,22025767,20230731
227950,925,95807365250,828675,765284877,103575530,20230731
130580,6220,95788000000,31640,202323490,15400000,20230731
352700,3510,95741915490,35027,121803095,27276899,20230731
066310,10300,95497696300,60954,630098500,9271621,20230731
242040,2755,95340257320,5643708,15769753130,34606264,20230731
054920,3375,95232648375,129916,434974810,28217081,20230731
123410,3415,95077233560,298051,1017053695,27841064,20230731
201490,3040,95023620800,58311,175677500,31257770,20230731
091590,8090,94976600000,88528,712447610,11740000,20230731
148930,9390,94841000070,87658,819685450,10100213,20230731
071280,6200,94838938600,76824,478932410,15296603,20230731
322180,17270,94833887500,109418,1880509670,5491250,20230731
031860,1078,94782034270,1786734,1931917601,87923965,20230731
347740,3140,94233208640,985749,3133617655,30010576,20230731
042510,2425,93766859050,234843,569127040,38666746,20230731
092300,5010,93550808160,183415,921862000,18672816,20230731
033830,933,93300000000,105177,97802167,100000000,20230731
065710,18100,93215000000,2200,39767090,5150000,20230731
321260,3305,93174837620,1841743,6208465980,28192084,20230731
136410,8450,93111445700,198524,1711364570,11019106,20230731
056090,1180,93078496760,0,0,78880082,20230731
257370,9210,92999789370,0,0,10097697,20230731
250000,13730,92687564090,44230,603043600,6750733,20230731
020710,4605,92320901850,25193,114816335,20047970,20230731
063440,2005,92288453770,173747,349917060,46029154,20230731
175250,2455,92205793440,104421,253858800,37558368,20230731
137080,8330,92124985260,32923,272979590,11059422,20230731
215100,4525,92076754350,115411,518252695,20348454,20230731
064850,7600,91808000000,26992,205553610,12080000,20230731
204610,1370,91764956400,335877,463004234,66981720,20230731
099220,1633,91728567363,164763,266682004,56171811,20230731
105550,2065,91578301990,152067,312283040,44347846,20230731
004650,9940,91357396900,10815,106568570,9190885,20230731
025550,3820,91333136360,98020,373678770,23909198,20230731
014200,1006,91250936176,0,0,90706696,20230731
115440,8480,91195946720,248351,2129840930,10754239,20230731
163730,9760,91170804960,51818,497900220,9341271,20230731
336060,1890,91013328000,3089501,5801916976,48155200,20230731
368600,5350,90919317750,45064,240114520,16994265,20230731
095270,6070,90875523920,87325,527058620,14971256,20230731
064480,7600,90839000000,154728,1156317360,11952500,20230731
106190,12770,90523746140,7443,94836570,7088782,20230731
226440,1530,90418067280,0,0,59096776,20230731
373200,4770,90281790000,111746,537301085,18927000,20230731
038070,10360,90139003360,13839,142271410,8700676,20230731
053050,3005,90112728985,187990,566826355,29987597,20230731
065370,12200,90084238800,86740,1041115200,7383954,20230731
241520,3230,89830831690,79348,256992330,27811403,20230731
032540,6440,89719561960,23759,152403900,13931609,20230731
018120,13550,89716176000,2887,38981860,6621120,20230731
046390,2070,89367971310,98094,201924685,43172933,20230731
214610,4880,89343532880,93685,453291480,18308101,20230731
263800,5510,89324703800,225509,1232503400,16211380,20230731
198940,4590,89210390850,132927,608750145,19435815,20230731
323280,3530,89087421900,1304570,4428094340,25237230,20230731
330350,6750,89051251500,9112,60871830,13192778,20230731
348030,9260,88931188000,14067,128126260,9603800,20230731
147830,4440,88800000000,134471,600463185,20000000,20230731
059120,9100,88712223600,48770,442110910,9748596,20230731
033320,4635,88595392320,102406,473279015,19114432,20230731
170920,10040,88593502160,53278,528331110,8824054,20230731
354200,7010,88448058120,251184,1771886290,12617412,20230731
006140,5890,88350000000,51198,300916600,15000000,20230731
142760,2805,88213314585,156430,439357580,31448597,20230731
038680,4780,88109137720,64241,303769260,18432874,20230731
064800,1052,88101967084,85344,89082290,83747117,20230731
142280,4170,88059070110,38710,161314445,21117283,20230731
196300,15690,87904103640,46930,732460320,5602556,20230731
187420,3900,87847539000,60204,233240405,22525010,20230731
012790,7310,87620693650,23255,169140890,11986415,20230731
006580,3260,87531000000,0,0,26850000,20230731
081150,3600,87366247200,823403,3029628545,24268402,20230731
069510,8000,87280000000,11682,90821530,10910000,20230731
171010,6180,87190134480,61893,379556880,14108436,20230731
101170,6450,87075000000,119494,767235600,13500000,20230731
171120,4850,87061768000,35502,170805880,17950880,20230731
297890,5330,87053498870,1311962,7175650450,16332739,20230731
260660,5670,86904209070,27334,152464100,15327021,20230731
222420,1904,86556279824,137887,262432011,45460231,20230731
241820,7210,86348661560,74705,533503220,11976236,20230731
230980,1031,86034968418,204165,212292873,83448078,20230731
036640,5260,86026248000,38788,202472590,16354800,20230731
027830,1593,86022000000,172150,275380137,54000000,20230731
036670,7630,85990100000,8885,67719850,11270000,20230731
103840,6020,85833160000,919095,5480017680,14258000,20230731
007770,24400,85644000000,205696,4923399600,3510000,20230731
049550,4365,85581399105,406773,1887041945,19606277,20230731
151910,483,85555778994,146655,70600250,177134118,20230731
037330,1946,85400645904,50873,99116307,43885224,20230731
258610,3185,85317018605,53131,170629425,26787133,20230731
150900,7320,85314029040,36790,266125480,11654922,20230731
367000,10190,85063134330,30768,302345000,8347707,20230731
087260,2610,84962967210,109870,287982100,32552861,20230731
314140,9800,84930337800,42860,419240650,8666361,20230731
339950,1889,84904231295,139057,259694801,44946655,20230731
189330,13960,84901704640,52696,732842940,6081784,20230731
131030,5250,84804100500,74997,387593610,16153162,20230731
032790,2665,84631240395,27853,74830380,31756563,20230731
318000,9670,84517956410,163904,1566662530,8740223,20230731
043260,1581,84433912104,283839,448352269,53405384,20230731
225220,4395,84340142295,85281,368384935,19190021,20230731
312610,4125,83559663000,85463,346658835,20256888,20230731
434480,6900,83376150000,149243,1026253700,12083500,20230731
084180,1030,83341171770,2047554,2032822617,80913759,20230731
041460,4385,83315000000,55365,241731595,19000000,20230731
053270,3110,83218400080,189210,588489340,26758328,20230731
303530,11320,83080864680,25814,294279840,7339299,20230731
032680,786,82994340504,1210086,947079329,105590764,20230731
288980,2475,82814173200,586945,1432898645,33460272,20230731
122690,3900,82789710900,226339,869219230,21228131,20230731
440320,8440,82754200000,6531664,58916677940,9805000,20230731
158430,18960,82733419920,20442,386958550,4363577,20230731
332290,2500,82703307500,541986,1336363870,33081323,20230731
001840,4170,82590019200,204331,842808245,19805760,20230731
025950,9830,82572000000,25612,254061850,8400000,20230731
377330,10170,82371447180,15693,157342820,8099454,20230731
086820,10110,82330036860,13723,137446200,8143426,20230731
039240,3050,82287792200,69551,210544915,26979604,20230731
017480,5240,82283143600,22232,115935190,15702890,20230731
075970,4460,82064000000,439248,1933198400,18400000,20230731
406820,23150,81813026000,406172,9373891350,3534040,20230731
115500,6810,81720000000,34791,237367250,12000000,20230731
290520,5110,81399039820,33014,169970990,15929362,20230731
024950,6120,81234291240,34046,207903100,13273577,20230731
049480,2585,81226860055,123652,318503230,31422383,20230731
007680,6040,81216702960,115969,739001050,13446474,20230731
239340,3005,81073800170,65309,196256915,26979634,20230731
028080,6420,80747588520,77767,495988710,12577506,20230731
377460,5230,80507508150,28792,149020790,15393405,20230731
038010,8920,80280000000,133725,1188595400,9000000,20230731
101330,3460,80088720340,223071,766872795,23147029,20230731
049430,8840,79984320000,25186,221686080,9048000,20230731
083660,1304,79866324024,55808,72998758,61247181,20230731
313760,14040,79854844680,120188,1706649930,5687667,20230731
017650,8850,79650000000,5913,52401100,9000000,20230731
258830,1433,79339108286,574369,821902032,55365742,20230731
065950,2810,79329958620,87888,247072580,28231302,20230731
066900,3480,79150870440,55703,193326335,22744503,20230731
142210,4195,79095529425,69869,292985460,18854715,20230731
307280,2165,79033779650,336374,722377380,36505210,20230731
010240,6400,78865254400,22668,144929260,12322696,20230731
124500,3840,78765031680,55032,211080015,20511727,20230731
066360,1680,78747152400,205339,340550660,46873305,20230731
099440,2000,78335200000,293705,591551601,39167600,20230731
052220,3400,78200000000,320543,1080380685,23000000,20230731
083500,9210,78199549620,74197,684953850,8490722,20230731
239610,14500,78185667500,5843,84201700,5392115,20230731
069920,3025,78124745050,86806,263607955,25826362,20230731
900310,1217,77938718475,1253178,1539134424,64041675,20230731
357880,7430,77598593080,73049,538360380,10443956,20230731
041910,6520,77576674760,317701,2144889550,11898263,20230731
039830,7190,77385179100,2950,21107610,10762890,20230731
100590,5110,77288218560,30707,157131370,15124896,20230731
024800,2085,77253028020,43342,91198080,37051812,20230731
072470,4090,77249224690,30325,123565495,18887341,20230731
277070,5640,77222880000,94241,530393030,13692000,20230731
123570,3465,77186610270,128773,443652935,22276078,20230731
900100,2105,76959837765,66877,139294460,36560493,20230731
024740,2440,76939412240,152191,371577825,31532546,20230731
388790,2570,76878800100,212765,536102350,29913930,20230731
088130,7200,76773153600,16756,120352780,10662938,20230731
024060,5110,76650000000,19316,98317710,15000000,20230731
208140,2345,76644556870,87114,202750145,32684246,20230731
015710,4365,76520632500,52710,229031490,17530500,20230731
047770,2020,76442056040,218793,435549070,37842602,20230731
023460,2050,76260000000,8481,17454005,37200000,20230731
045660,9230,76239800000,16877,154740010,8260000,20230731
053290,4605,76103643735,212052,960181485,16526307,20230731
097780,1210,75903708980,391666,466954159,62730338,20230731
277410,2095,75792048955,613589,1272120230,36177589,20230731
002230,3910,75739331430,4486,17616655,19370673,20230731
191420,9340,75736509560,22313,203595910,8108834,20230731
