티커,종가,시가총액,거래량,거래대금,상장주식수,date
012320,101000,238867323000,121757,12543462500,2365023,20230531
083420,9930,238320000000,92324,921605320,24000000,20230531
004250,6490,238312800000,194407,1269707440,36720000,20230531
004710,7410,237934195980,2048429,16030225540,32109878,20230531
001130,140700,237783000000,875,123352400,1690000,20230531
004560,15750,237491273250,390859,6148780880,15078811,20230531
055490,50000,236332500000,22199,1113182350,4726650,20230531
117580,8550,235125000000,154311,1319518430,27500000,20230531
001360,3500,235067276500,6258916,22467529395,67162079,20230531
011810,7620,234916667580,732071,5658731900,30828959,20230531
005720,4385,234790339145,33964,148129615,53543977,20230531
002990,6350,234655328250,60264,384361410,36953595,20230531
004980,9490,232657532770,69441,655466330,24516073,20230531
030210,3795,231157647270,465061,1785188780,60911106,20230531
107590,99500,230840000000,112,11132000,2320000,20230531
005440,3610,230403080480,681137,2466327610,63823568,20230531
000155,56800,226999041600,2818,159750000,3996462,20230531
102260,4565,226833608320,25176,115554005,49689728,20230531
009580,3625,226085174500,71216,259551540,62368324,20230531
025000,46600,225544000000,1824,85242700,4840000,20230531
000680,2860,225376625760,150543,423536545,78803016,20230531
008060,6650,225369497500,70218,468537380,33890150,20230531
033530,8100,225349784100,441346,3628033220,27820961,20230531
015860,4565,225271259895,4471379,21544765635,49347483,20230531
016590,5580,224861835600,191565,1075427610,40297820,20230531
000140,9650,223945282250,8717,84282960,23206765,20230531
039570,8620,223754520620,7773,66889200,25957601,20230531
068290,22200,222000000000,8280,182882550,10000000,20230531
339770,8850,221095479000,18984,168118990,24982540,20230531
002620,13680,218515496400,47259,657097850,15973355,20230531
010820,4530,217718413800,3442914,15859453620,48061460,20230531
084680,1526,216396250518,56042,85280495,141806193,20230531
092230,51200,216301875200,321253,16512093600,4224646,20230531
015590,930,215026823340,5577953,5160441442,231211638,20230531
078520,8220,213836403420,24422,202510500,26014161,20230531
377190,3310,213164000000,142302,472393385,64400000,20230531
010955,52800,212357745600,14668,780161100,4021927,20230531
015890,7260,212200725000,330134,2429926150,29228750,20230531
007860,9020,211788192880,81933,741225080,23479844,20230531
001270,20350,211027180100,3508,72279800,10369886,20230531
009155,72300,210174943200,4381,317073100,2906984,20230531
229640,6850,209780421150,61235,421125460,30624879,20230531
002390,15160,208655160280,4634,70198670,13763533,20230531
136490,8740,207833738960,29541,258548860,23779604,20230531
000540,3215,206540103675,75450,242379625,64242645,20230531
002100,10500,204987037500,22889,241227270,19522575,20230531
006060,3670,203024400000,92855,339733720,55320000,20230531
404990,3610,202000741240,105743,381599930,55955884,20230531
011280,2850,201796929000,36603,103648775,70805940,20230531
012610,4810,200174715650,53710,258181225,41616365,20230531
015360,33350,200100000000,4342,145266200,6000000,20230531
003160,7070,200081000000,92839,649536900,28300000,20230531
011785,66000,199550076000,23517,1563045000,3023486,20230531
007160,39900,199500000000,11244,450505100,5000000,20230531
095570,4255,199228865225,209572,899260920,46822295,20230531
092200,5120,199109473280,264236,1351900700,38888569,20230531
005680,9950,199000000000,54403,548739470,20000000,20230531
003555,65200,197009624000,4986,324954000,3021620,20230531
097955,148200,196725570600,1482,219582100,1327433,20230531
234080,12350,195556741900,5930,73351790,15834554,20230531
015230,6830,195148330900,286863,1982801860,28572230,20230531
047400,4605,193410000000,3837139,18131802725,42000000,20230531
028100,13540,190272826840,17699,240846550,14052646,20230531
016450,4755,190200000000,1026603,5107021260,40000000,20230531
417310,4655,188062000000,110557,518054355,40400000,20230531
014580,6800,187565080000,163976,1115293240,27583100,20230531
002780,1289,187513079305,308669,399027148,145471745,20230531
100250,3335,186410798820,167002,554855080,55895292,20230531
044450,8040,185610475200,41734,336551200,23085880,20230531
011700,5710,185267522210,160199,918662040,32446151,20230531
105840,9000,182912526000,85412,768880260,20323614,20230531
334890,4970,182624314950,78172,385095845,36745335,20230531
128820,3995,180715734610,91606,366392530,45235478,20230531
035150,7840,180398400000,51832,404807640,23010000,20230531
214390,7540,180257724400,146991,1124664550,23906860,20230531
008260,6240,178464730080,134154,858200100,28600117,20230531
016610,4180,177425906020,40859,170835435,42446389,20230531
005945,9400,177387099200,42182,396051650,18870968,20230531
009470,26600,175927612000,1662309,45924971750,6613820,20230531
000700,6710,174740558520,39719,264776180,26041812,20230531
101530,6000,174700932000,17535,105735530,29116822,20230531
168490,2170,173643400000,6524,14163585,80020000,20230531
017900,2990,173251851370,9089935,28343240120,57943763,20230531
000390,6330,172197958770,20974,133050160,27203469,20230531
090350,8430,168600000000,73875,628086730,20000000,20230531
000970,7390,168495695000,61842,461421070,22800500,20230531
031440,43050,166710264000,5084,219740100,3872480,20230531
004970,10410,166560000000,4317,44935250,16000000,20230531
079430,8110,166541137020,58054,467457910,20535282,20230531
005960,7270,166300254010,191264,1398139800,22874863,20230531
008700,2150,165818363000,3816958,8452534265,77124820,20230531
194370,12400,165361452400,16982,211908130,13335601,20230531
282690,11980,164521519700,10051,120409870,13733015,20230531
033920,5720,163020000000,26068,149080520,28500000,20230531
100840,21600,162144957600,18697,402583650,7506711,20230531
003720,4760,161840000000,4707352,23740491410,34000000,20230531
02826K,99200,161440560000,1674,166896600,1627425,20230531
079980,4640,160080000000,77940,363858155,34500000,20230531
008040,1129,159352253400,3484555,3955873812,141144600,20230531
071970,5520,157610732880,122515,679888980,28552669,20230531
089470,4925,157107500000,57718,284637475,31900000,20230531
014280,5350,156912059950,113013,605081350,29329357,20230531
400760,3670,154874000000,129650,471824400,42200000,20230531
009410,3980,154818410040,239421,966047575,38899098,20230531
013570,5880,154759442040,81890,482549430,26319633,20230531
372910,5580,154423185480,1729080,9914246810,27674406,20230531
024090,13520,154128000000,8933,120851760,11400000,20230531
006890,13230,153468000000,31460,418032290,11600000,20230531
004310,4780,152960000000,0,0,32000000,20230531
010040,3715,152564135330,814548,3110002045,41067062,20230531
000860,23350,151775000000,16916,390827350,6500000,20230531
002170,50500,151500000000,643,32585900,3000000,20230531
002210,5800,151385626000,40248,234668270,26100970,20230531
109070,4100,150921943000,0,0,36810230,20230531
006490,1328,150712925872,450971,600828819,113488649,20230531
096775,120700,150685018200,2646,320698000,1248426,20230531
014160,1375,149042504875,71117,97698610,108394549,20230531
094280,12880,148869616000,7621,98275380,11558200,20230531
009270,1451,148852802556,199731,289222832,102586356,20230531
070960,3085,148491332305,20057,62180755,48133333,20230531
267850,13350,148185000000,14557,192816810,11100000,20230531
007540,51400,147816120000,10082,521273300,2875800,20230531
214330,752,147498008688,198787,150222786,196140969,20230531
036580,3995,146728132285,99323,394301000,36727943,20230531
007210,2140,146718400000,95859,206453010,68560000,20230531
063160,26650,146200887300,7237,194136350,5485962,20230531
058850,3420,145982700000,1154866,4004802305,42685000,20230531
013580,16290,145484475030,30775,502268150,8930907,20230531
017550,2690,145220088470,187664,511224185,53985163,20230531
025820,4340,145138280000,362128,1585419300,33442000,20230531
00279K,20400,144680880000,11069,229240900,7092200,20230531
023800,9040,142915140880,44293,402487020,15809197,20230531
002700,2010,142805517210,761928,1531527255,71047521,20230531
134380,64800,142512566400,866,56118700,2199268,20230531
003830,106900,141963200000,1228,132214400,1328000,20230531
000180,1995,139154442000,85817,170735083,69751600,20230531
023450,39700,138950000000,233,9264950,3500000,20230531
019440,16210,138919700000,9418,152467230,8570000,20230531
003460,2440,138353892600,6266,15313920,56702415,20230531
308170,15990,137673900000,16084,257060130,8610000,20230531
009190,3885,136529879010,813065,3190895480,35142826,20230531
011300,2225,135935358175,15667947,39193377785,61094543,20230531
000320,10200,135569740200,6269,63555450,13291151,20230531
004080,14180,134710000000,2472,35052620,9500000,20230531
032560,7920,134640000000,71017,563881110,17000000,20230531
210540,12120,133825500960,42104,512785100,11041708,20230531
000230,11560,133407024000,23537,270804090,11540400,20230531
004090,10460,132780495200,16854,176542120,12694120,20230531
010600,1908,132127099632,2703551,5208328160,69249004,20230531
248170,28600,130652979600,4485,128641600,4568286,20230531
004150,3085,129596460045,56352,175258450,42008577,20230531
012800,1415,128963806085,208009,295098099,91140499,20230531
014530,3640,126924688800,33355,121712505,34869420,20230531
023000,3160,126400000000,88563,282879475,40000000,20230531
008970,1051,124948439790,463405,488939140,118885290,20230531
002200,3120,124800000000,111123,347014315,40000000,20230531
145210,7300,124759766700,867371,6510280790,17090379,20230531
267290,21100,124393066600,8867,187248700,5895406,20230531
009070,4135,124050000000,27018,112092775,30000000,20230531
120030,98500,123878623500,2436,241343000,1257651,20230531
003547,12320,123200000000,19156,238677200,10000000,20230531
016740,3725,123173383000,750764,2773023775,33066680,20230531
013360,2275,122906602000,155437,353967125,54024880,20230531
011330,1441,122811269779,688024,1003981766,85226419,20230531
002600,204000,122400000000,136,27730500,600000,20230531
007280,2010,121785091980,52735,105885065,60589598,20230531
005430,38450,121746349750,3501,134220900,3166355,20230531
003650,69800,121429105600,1468,102477800,1739672,20230531
024890,2930,120860015360,509020,1483455115,41249152,20230531
33626K,9000,120277800000,3333,29870100,13364200,20230531
011150,3340,120008781820,1602820,5548955530,35930773,20230531
000500,18280,116241167280,46514,847917260,6358926,20230531
067830,2795,114709301525,26122,72990525,41040895,20230531
016880,1435,114695359800,130287,188309119,79927080,20230531
031820,945,114393635370,14584826,14027505516,121051466,20230531
001045,50500,114141261500,422,21286800,2260223,20230531
119650,3240,113980018320,1133965,3697248370,35179018,20230531
214420,4730,113779199270,128568,607938030,24054799,20230531
034590,26000,113743604000,1262,32838800,4374754,20230531
017040,2600,112677799000,221639,577966935,43337615,20230531
001750,8850,112647525900,16411,145628380,12728534,20230531
058860,3220,112062440000,346562,1136873410,34802000,20230531
011230,9240,111828948000,5557740,54227992480,12102700,20230531
002450,1233,111624618195,88159,108439183,90530915,20230531
350520,3910,110882192470,37151,145395440,28358617,20230531
264900,8840,110710834000,31483,278476870,12523850,20230531
010100,3610,109926016200,233237,843053165,30450420,20230531
000910,7040,109905797760,319562,2278133210,15611619,20230531
006370,10150,109839351650,15652,158754090,10821611,20230531
123690,6830,109744440000,30743,211318100,16068000,20230531
013520,2190,109612241880,85333,185897195,50051252,20230531
000520,7270,109120933390,34698,250897070,15009757,20230531
003350,24050,108994600000,6942,167449000,4532000,20230531
004140,2260,108416191160,74830,169666845,47971766,20230531
009200,2565,106727880150,107975,276906285,41609310,20230531
000300,881,106599919894,457931,404911786,120998774,20230531
014790,2810,106382668810,199891,560044985,37858601,20230531
003480,3600,106307323200,51232,183036715,29529812,20230531
025560,23200,106151043200,84937,1962133250,4575476,20230531
002140,4220,105244373500,1771299,7505794305,24939425,20230531
004060,516,104451279360,495008,255104592,202424960,20230531
012690,2820,103130939100,32299,91522880,36571255,20230531
380440,9990,102477420000,18410,183748950,10258000,20230531
035000,6170,102220913530,26776,165220580,16567409,20230531
244920,4515,102073733895,21780,98472525,22607693,20230531
227840,11210,102020371560,9184,103289400,9100836,20230531
001560,10170,101700000000,4244,42898200,10000000,20230531
002760,1688,101111200000,422740,714309356,59900000,20230531
013870,5280,100701638400,12959,68263390,19072280,20230531
004540,2700,100549871100,17838,48129980,37240693,20230531
009810,790,100132647730,363136,284276716,126750187,20230531
002460,9860,100079000000,22333,220291250,10150000,20230531
009440,4445,99723486100,995803,4449294025,22434980,20230531
092440,3400,99280000000,51308,174783245,29200000,20230531
007110,1279,99067004190,173147,222483260,77456610,20230531
004840,4970,99052100000,8136,40476515,19930000,20230531
016090,2235,98970962850,52034,115998910,44282310,20230531
396690,3400,98804000000,87173,296664190,29060000,20230531
006660,12140,98653451960,31031,374418440,8126314,20230531
000220,5710,98396724210,56124,322488420,17232351,20230531
008870,97300,97300000000,3145,307251500,1000000,20230531
005800,10750,96750000000,3951,42516630,9000000,20230531
004720,6090,96506938920,53655,325264820,15846788,20230531
006880,8150,96405192700,382947,3141643400,11828858,20230531
090080,1744,95749539696,50239924,90375519946,54902259,20230531
001260,9710,95474274120,24364,237189010,9832572,20230531
014710,5490,94529801070,155373,858117720,17218543,20230531
023810,9400,94000000000,23223,218932650,10000000,20230531
069640,3120,93932286240,2541519,8674081995,30106502,20230531
005740,6320,93835233040,35254,224060780,14847347,20230531
004960,8080,93491272160,44585,363613120,11570702,20230531
008110,8890,93260073830,13827,123636590,10490447,20230531
163560,6700,93130000000,129696,862050640,13900000,20230531
010960,3690,92250000000,5787,21296450,25000000,20230531
446070,8670,91999234050,26969,234017300,10611215,20230531
017180,2690,91334791260,41228,111502335,33953454,20230531
002720,4305,91093076760,35589,153960975,21159832,20230531
005870,6440,90907136600,90514,590968420,14116015,20230531
007590,6670,90829238590,25588,170320610,13617577,20230531
058730,4625,89710852125,91404,423951665,19396941,20230531
009835,34650,89235842850,9975,347240550,2575349,20230531
027740,1405,89233275340,475868,668817438,63511228,20230531
002220,3340,89169516400,30994,103851615,26697460,20230531
357430,3330,88511400000,59327,197253310,26580000,20230531
078000,9120,88488678720,28536,260089090,9702706,20230531
004910,6850,87680000000,8306,56931790,12800000,20230531
010660,3980,87560000000,1455221,5751462210,22000000,20230531
075180,4555,87456000000,2177,9819115,19200000,20230531
002360,784,87128844320,254799,199414127,111133730,20230531
025750,1075,86607535175,605675,653687107,80565149,20230531
021820,8660,86600000000,32710,283562540,10000000,20230531
006340,1203,86573334402,209116,252560293,71964534,20230531
004920,1749,86392084119,887733,1547681065,49395131,20230531
003780,6570,85410000000,14932,99248280,13000000,20230531
001550,16440,85360409160,10390,171023970,5192239,20230531
069460,1523,85264634134,322268,494982898,55984658,20230531
03473K,150500,85203317500,366,55224400,566135,20230531
015260,1895,84738042275,180773,343561956,44716645,20230531
001290,781,84611290720,37136,29021643,108337120,20230531
000890,607,84445918303,203092,122416298,139120129,20230531
004410,225,84320000775,7466709,1680184887,374755559,20230531
033180,442,84294994836,0,0,190712658,20230531
044820,8750,84034308750,2974,25907410,9603921,20230531
004770,2395,83453801345,561646,1353264890,34845011,20230531
002920,3215,83421212500,47993,156100030,25947500,20230531
009320,1743,83047631625,257613,447331079,47646375,20230531
123700,5320,83018057360,1817338,9720778780,15604898,20230531
378850,4370,83002132510,68058,301507750,18993623,20230531
000850,37700,82940000000,4216,160608100,2200000,20230531
000157,92700,82784622600,1092,102405100,893038,20230531
008250,7470,81816183450,11144,83574480,10952635,20230531
002630,689,81703690445,326044,223970145,118583005,20230531
338100,4375,81637500000,16386,71687135,18660000,20230531
002880,703,81500823779,200899,141556864,115932893,20230531
041650,3790,81376795500,2718538,10567809925,21471450,20230531
013700,1794,81003190320,79311,141820987,45152280,20230531
025530,5410,80792983280,409940,2219868540,14934008,20230531
009460,1350,80551106100,80054,107947784,59667486,20230531
014440,4015,80300000000,118279,467514445,20000000,20230531
155660,5000,80000000000,19599,97548560,16000000,20230531
001140,7470,79315638300,2081504,16369329670,10617890,20230531
071090,3905,78847694255,126048,492761610,20191471,20230531
002410,3175,78841542850,201239,644115840,24831982,20230531
003010,6200,78819031400,115291,718042720,12712747,20230531
33637K,9310,78718088890,4822,45067420,8455219,20230531
000725,74000,78047282000,36558,2766000600,1054693,20230531
006090,8220,77454914580,6401,52894990,9422739,20230531
129260,2570,76452036180,65770,168510655,29747874,20230531
012160,754,76388020488,43490,32467614,101310372,20230531
009180,2775,76249854375,88178,243838480,27477425,20230531
001620,704,76180802368,255200,181717051,108211367,20230531
111110,7800,76049875200,12917,101003410,9749984,20230531
004270,2100,76045536000,58496,123607695,36212160,20230531
000650,53200,76034504000,37,1967300,1429220,20230531
023350,6920,75774000000,51125,355165160,10950000,20230531
027970,1316,75752904052,73906,96767074,57562997,20230531
006980,24500,75705000000,5985,146743900,3090000,20230531
004450,34950,75295546050,1116,39146400,2154379,20230531
011390,71300,75292800000,2750,196887100,1056000,20230531
012170,889,75201246092,376684,335749926,84590828,20230531
085310,940,75184350880,146856,137817008,79983352,20230531
020760,1458,75107034378,20201064,30583391780,51513741,20230531
134790,37150,74300000000,4049,150111450,2000000,20230531
007980,1525,74170008275,115427,176413743,48636071,20230531
002795,11500,74103355000,4968,57331190,6443770,20230531
026940,3705,74100000000,148595,554651780,20000000,20230531
014990,1044,73824366780,432730,454701058,70712995,20230531
014130,6150,73800000000,18893,115267350,12000000,20230531
000760,26100,73080000000,90572,2435820200,2800000,20230531
021050,1535,72873495650,161552,248954360,47474590,20230531
008420,3545,72684925225,111062,395615035,20503505,20230531
28513K,34150,72241900350,5395,186078950,2115429,20230531
004830,4585,71892800000,29958,138048960,15680000,20230531
357250,3575,71857500000,49080,175283945,20100000,20230531
004870,650,71681948650,398289,256972726,110279921,20230531
034300,17900,71600000000,11022,197967370,4000000,20230531
000590,61700,71231539400,1234,76159400,1154482,20230531
023960,2270,70936035850,798822,1829202560,31249355,20230531
004100,1920,70464000000,412595,800459076,36700000,20230531
069730,4885,70344000000,45881,225308680,14400000,20230531
133820,2330,69709214940,19714,45801685,29918118,20230531
102280,265,69586914185,1323317,351205250,262592129,20230531
049800,3465,69300000000,129556,440292005,20000000,20230531
100220,5280,68622792480,16301,86586730,12996741,20230531
143210,3130,68432028840,74983,227530520,21863268,20230531
003080,3410,68268200000,14920,50935365,20020000,20230531
009770,26800,66999222800,2865,77224100,2499971,20230531
120115,24000,66428640000,1784,43065000,2767860,20230531
101140,467,65792982110,0,0,140884330,20230531
004440,5160,65696846520,3373,17474150,12731947,20230531
019175,29800,65560000000,1350,40423100,2200000,20230531
092780,4930,64920507800,60243,296504295,13168460,20230531
000105,54800,64715512000,408,22308300,1180940,20230531
000040,670,64412771550,501742,336559191,96138465,20230531
005320,1113,63854507325,273594,302522589,57371525,20230531
005360,3365,63589438055,52498,175466695,18897307,20230531
012200,2335,63565305715,23020,53458520,27222829,20230531
001380,1410,63399441630,44846,63563937,44964143,20230531
090370,2525,62884339725,19541,49022720,24904689,20230531
019180,3465,62370000000,148900,518971445,18000000,20230531
078935,34700,61933462200,7382,257912000,1784826,20230531
017370,3320,60802659280,35854,119177295,18314054,20230531
011420,2160,59507231040,66744,144268815,27549644,20230531
018500,1249,58396911317,3186193,3937459022,46754933,20230531
003560,239,57908659872,0,0,242295648,20230531
006805,4095,57640196250,8078,33090425,14075750,20230531
005110,719,57085485292,533961,382365227,79395668,20230531
001275,18900,56700000000,460,8704610,3000000,20230531
005750,3395,56602254800,8034,27107070,16672240,20230531
012280,1042,55637074210,188550,200729234,53394505,20230531
023150,7460,55043803960,13906,104119250,7378526,20230531
091090,254,54838924358,0,0,215901277,20230531
37550L,25950,54805128450,1857,48173350,2111951,20230531
118000,604,54757047252,2392863,1456056052,90657363,20230531
000950,32550,54684000000,1267,41492050,1680000,20230531
014910,2490,54639925050,4600787,11568315710,21943745,20230531
010770,3715,54333606190,1553251,5948792085,14625466,20230531
072130,4100,54101361400,92245,379879875,13195454,20230531
007610,3000,54000000000,0,0,18000000,20230531
005305,67800,52566018000,1174,79488900,775310,20230531
010640,5200,52000000000,93545,489482270,10000000,20230531
005820,22600,51934122000,16185,364908500,2297970,20230531
006570,3395,51688875000,9214,31701965,15225000,20230531
006200,1096,51296237056,75238,82572430,46803136,20230531
051630,3225,50955000000,8320,26767180,15800000,20230531
145270,1047,50319630378,5093450,5773318839,48060774,20230531
003925,299500,49915269000,79,23512000,166662,20230531
152550,704,49294080000,15643517,10915133845,70020000,20230531
007120,1753,48879922752,269369,474000814,27883584,20230531
001020,1017,48375445770,74275,75411652,47566810,20230531
012600,2490,47713347630,0,0,19161987,20230531
000215,28050,47295525750,677,19071700,1686115,20230531
044380,786,46530605784,424442,332676735,59199244,20230531
084670,16040,46444926760,5067,79636750,2895569,20230531
093240,1490,46420649020,175963,264438238,31154798,20230531
002690,2280,46284820800,31519,71979875,20300360,20230531
024070,2965,45442888670,11152,33009110,15326438,20230531
37550K,21200,44814362000,1571,33267400,2113885,20230531
010400,5830,44436260000,16783,97316340,7622000,20230531
002420,7990,44415195520,1841,14804830,5558848,20230531
013000,1530,43918697430,45392,69529284,28705031,20230531
155900,2885,43852011540,14578,41955020,15200004,20230531
003465,2500,43691062500,64,160000,17476425,20230531
008775,57800,43458606200,1711,98190200,751879,20230531
001420,5550,42180000000,4060,22587800,7600000,20230531
009140,26000,40840722000,3849,100535700,1570797,20230531
002070,1363,40609208370,68580,92855569,29793990,20230531
008600,603,40543331517,198072,118270032,67236039,20230531
030720,8660,40301951300,38313,331495280,4653805,20230531
006125,29500,40074422500,5409,157896250,1358455,20230531
011090,668,40074416188,143380,96252837,59991641,20230531
009310,660,38852496540,466868,306981540,58867419,20230531
005030,486,38288532168,0,0,78782988,20230531
084870,1830,38167978770,74437,137742555,20856819,20230531
025890,3290,37207462110,20449,67241835,11309259,20230531
015020,835,35781086000,90192,75704472,42851600,20230531
002870,1013,35413163100,96350,99144847,34958700,20230531
003475,2725,35185777700,5512,14973725,12912212,20230531
003680,5610,34835379150,19766,112626680,6209515,20230531
002820,2750,34671969750,33152,91966965,12607989,20230531
001770,28400,34502535200,5933,169121850,1214878,20230531
006380,852,34080000000,288701,246862042,40000000,20230531
088790,2720,33857863680,75614,207973305,12447744,20230531
033250,1042,33344000000,487585,512447773,32000000,20230531
019685,1707,33161871930,13417,23027460,19426990,20230531
33626L,11020,32909026000,7173,78174230,2986300,20230531
00499K,40000,32224120000,294,11706450,805603,20230531
001465,149600,32221596000,21,3115600,215385,20230531
001210,943,31957438274,116361,107980744,33889118,20230531
003495,28300,31435470200,60197,1731107700,1110794,20230531
025620,6970,31259376620,9018,62825800,4484846,20230531
004365,7800,28776150000,1854,14463590,3689250,20230531
010420,1403,28751695836,41364,57954323,20493012,20230531
204210,3540,27706925100,16335,58751295,7826815,20230531
005257,32750,27706172500,739,24203300,845990,20230531
003535,5040,24192000000,8539,43230440,4800000,20230531
45226K,8190,23787609300,21065,173588930,2904470,20230531
019490,2470,23739723280,0,0,9611224,20230531
45014K,9400,23087528000,10465,100162140,2456120,20230531
35320K,11010,23071664190,28825,318816930,2095519,20230531
071950,707,21851397470,273448,193767842,30907210,20230531
33637L,11030,20839530500,1204,13276510,1889350,20230531
108675,19980,20625953400,586,11692310,1032330,20230531
001685,15050,20621856150,1012,15326230,1370223,20230531
001795,3180,20615176800,1196170,3836909170,6482760,20230531
010145,168500,19351382500,979,167606400,114845,20230531
002355,2970,19305000000,3420,10178740,6500000,20230531
030790,904,19208323080,0,0,21248145,20230531
000087,16800,18986318400,292,4887780,1130138,20230531
007815,6360,18855428400,250008,1644767060,2964690,20230531
18064K,34000,18250044000,685634,22703312600,536766,20230531
004255,3335,17608800000,40870,136795715,5280000,20230531
000885,36300,17398372200,1846,66836350,479294,20230531
000075,55300,16814407400,17,940700,304058,20230531
140910,3730,16647109360,24564,90787815,4463032,20230531
003075,22400,16592508800,1686,37602600,740737,20230531
002025,14920,16059738800,1666,24961010,1076390,20230531
008500,12900,15480000000,0,0,1200000,20230531
38380K,10420,15268269700,3649,38025840,1465285,20230531
000225,6280,14236320400,3141,19810130,2266930,20230531
36328K,10680,13275389520,1857,19740120,1243014,20230531
001067,63400,13055074400,40,2499300,205916,20230531
00806K,9400,11396155800,3833,36641900,1212357,20230531
005725,3050,10981830000,4861,14762050,3600600,20230531
004105,3285,10840500000,3394,11159530,3300000,20230531
001065,32000,10730400000,26,831000,335325,20230531
145995,28000,10361960000,535,15001950,370070,20230531
004985,13780,10137188100,4610,63283110,735645,20230531
001515,2575,10074723550,3796,9862875,3912514,20230531
084695,9340,8531921880,7886,72326670,913482,20230531
007575,19070,8487675600,526,9867130,445080,20230531
000995,75000,8423700000,927,69584300,112316,20230531
26490K,10830,8377654800,3448,37189220,773560,20230531
008355,27000,8313030000,1068,28215900,307890,20230531
009415,6180,8047237560,17654,109376450,1302142,20230531
004835,5750,8004000000,4112,23468010,1392000,20230531
014825,29500,7791274500,1,29500,264111,20230531
00781K,9260,7257052740,229050,2244951180,783699,20230531
006345,2585,6775802000,2127,5483500,2621200,20230531
001755,12530,6578250000,405,5045200,525000,20230531
005965,29000,6546228000,2042,59703300,225732,20230531
090355,13700,6344826200,586,8029420,463126,20230531
014285,10690,6305763750,767,8155080,589875,20230531
005745,10490,6301615740,555,5758430,600726,20230531
004545,17200,6297952000,110,1892000,366160,20230531
002995,20800,6079132800,18,373050,292266,20230531
000145,12900,6073449000,20,258000,470810,20230531
012205,4930,5763559470,900,4350175,1169079,20230531
001745,50300,5716494400,113,5663000,113648,20230531
004565,51400,5646392800,309,15813300,109852,20230531
004415,2410,5361045000,3135,7572165,2224500,20230531
000325,21400,5212162600,191,4087700,243559,20230531
014915,8340,5004000000,3610,30127300,600000,20230531
011155,24950,4990000000,247,6153500,200000,20230531
002785,5330,4568971940,1146,6218480,857218,20230531
000227,13520,4401571200,272,3677720,325560,20230531
000545,5590,4293120000,566,3167400,768000,20230531
001527,13340,4116310460,281,3705580,308569,20230531
002787,13310,3923894480,181,2412280,294808,20230531
001525,6200,3829932200,772,4784160,617731,20230531
000547,17240,2648064000,92,1578510,153600,20230531
005930,72200,431018300110000,11694765,844353820176,5969782550,20230630
373220,553000,129402000000000,173743,95782869000,234000000,20230630
000660,115200,83865872448000,2674318,307081354902,728002365,20230630
207940,744000,52953456000000,45085,33625021000,71174000,20230630
005935,59500,48961758650000,1514957,90428632500,822886700,20230630
051910,667000,47085092781000,176510,117588344000,70592343,20230630
006400,669000,46003470570000,253831,168385799727,68764530,20230630
005380,206500,43681255989000,563079,116632794500,211531506,20230630
000270,88500,35580911965500,1899152,167364079900,402044203,20230630
005490,388000,32813637240000,520732,201663329000,84571230,20230630
035420,182800,29988172738000,683584,124514883500,164049085,20230630
003670,353000,27344516660000,454178,158689773500,77463220,20230630
068270,152900,22383162799800,324685,49492234600,146390862,20230630
012330,232500,21921284355000,255746,59525842500,94285094,20230630
035720,49100,21805516514600,1268925,62262964050,444104206,20230630
066570,126700,20734178033800,747023,94132774400,163647814,20230630
028260,105700,19617039519000,153653,16220416900,185591670,20230630
105560,47750,19267653688000,1020166,48732130800,403511072,20230630
055550,34000,17623802012000,745183,25447138600,518347118,20230630
096770,158500,14655791894000,445988,70903423900,92465564,20230630
003550,88000,13842487384000,199450,17523561100,157300993,20230630
032830,67300,13460000000000,162770,10956840600,200000000,20230630
015760,20600,13224459986200,2160678,44144913440,641964077,20230630
352820,281500,11724213768000,206049,57757902000,41649072,20230630
329180,131700,11691419377200,111133,14547933400,88773116,20230630
034020,18110,11600562354060,3431001,61883414430,640561146,20230630
086790,39200,11599416259200,1105575,43488135700,295903476,20230630
033780,82800,11367818751600,210913,17491930800,137292497,20230630
323410,23750,11323219503750,477461,11361118050,476767137,20230630
000810,230000,10896212510000,82311,19002064000,47374837,20230630
034730,148700,10884591522300,157146,23275927700,73198329,20230630
009150,144500,10793239072000,176663,25411399500,74693696,20230630
017670,46600,10197624510400,631564,29447149900,218833144,20230630
010130,487500,9683289525000,28542,13853179000,19863158,20230630
018260,122900,9509731620000,98919,12075285500,77377800,20230630
259960,194800,9421062336400,53244,10374206700,48362743,20230630
011200,18850,9218394499600,767996,14525582410,489039496,20230630
003490,24350,8966173095350,1230074,29871414550,368220661,20230630
138040,41500,8641041107000,383448,15880984850,208217858,20230630
316140,11790,8583833872710,1864357,21945554120,728060549,20230630
024110,10340,8245383485460,716174,7389326610,797425869,20230630
009540,116500,8245068014000,316229,36623569800,70773116,20230630
042660,37700,8176127142300,750217,28137850350,216873399,20230630
030200,29800,7781131878400,527798,15770565000,261111808,20230630
010950,66700,7509272226400,260428,17371743700,112582792,20230630
086280,197700,7413750000000,133182,26309508400,37500000,20230630
011070,309500,7324969616500,125869,38964543000,23667107,20230630
009830,42300,7271054272800,673469,28414589250,171892536,20230630
051900,459000,7168752423000,65621,30189917500,15618197,20230630
047050,39850,7010523101800,1806695,70603972150,175922788,20230630
361610,96800,6901606905600,860956,81373817400,71297592,20230630
011170,154600,6613079777400,107114,16470286100,42775419,20230630
036570,295000,6476436490000,105372,30801454500,21954022,20230630
